"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","All","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","42.50%","%","24091","56620","48.30%","36.80%"
"% of individuals inactive","White","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","25.50%","%","4093514","16052832","25.80%","25.20%"
"% of individuals inactive","Mixed","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","28.20%","%","51788","183774","33.20%","23.10%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","42.30%","%","474238","1121452","44.50%","40.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","27.30%","%","145149","531257","30.30%","24.30%"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","37.50%","%","145076","386561","41.30%","33.80%"
"% of individuals inactive","Other than White ","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","36.70%","%","816251","2223044","38.20%","35.20%"
"% of individuals inactive","Unreported","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","26.90%","%","4915182","18288254","27.20%","26.60%"
"% of individuals inactive","White","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","11.50%","%","1257506","10967790","11.70%","11.20%"
"% of individuals inactive","Mixed","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","8.80%","%","12538","142795","12.60%","5%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","12.80%","%","119798","938539","14.40%","11.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","11.20%","%","44852","401650","13.60%","8.70%"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","14.60%","%","51665","354965","17.50%","11.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","12.50%","%","228853","1837949","13.60%","11.30%"
"% of individuals inactive","Unreported","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","11.60%","%","1487513","12814535","11.90%","11.40%"
"% of individuals inactive","White","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","13.80%","%","791296","5753068","14.20%","13.40%"
"% of individuals inactive","Mixed","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","23.70%","%","13837.5","58431.5","32.30%","15.10%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21.30%","%","49088.5","230502.5","25.40%","17.20%"
"% of individuals inactive","Black or Black British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.20%","%","19197","126373","20.30%","10.10%"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","29.10%","%","17565","60331","38.20%","20%"
"% of individuals inactive","Other than White ","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21%","%","99688","475638","23.90%","18.10%"
"% of individuals inactive","Unreported","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.30%","%","891837","6230822","14.70%","13.90%"
"% of individuals inactive","White","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","19.90%","%","1194677","6013809","20.30%","19.40%"
"% of individuals inactive","Mixed","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","22.90%","%","13261.5","57878.5","31.30%","14.50%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","31.60%","%","81350.5","257700.5","36%","27.20%"
"% of individuals inactive","Black or Black British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","22.20%","%","29538","132911","28%","16.40%"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","28.70%","%","17279","60135","37.80%","19.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.80%","%","141429","508625","30.90%","24.70%"
"% of individuals inactive","Unreported","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.50%","%","1337516","6525386","20.90%","20.10%"
"% of individuals inactive","White","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24.70%","%","1024284","4142114","25.30%","24.10%"
"% of individuals inactive","Mixed","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","32.20%","%","10331","32083","44.40%","20%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.70%","%","63878","184245","39.80%","29.50%"
"% of individuals inactive","Black or Black British","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","27.20%","%","27124","99630","34.50%","20%"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","44.50%","%","21680","48685","55.90%","33.20%"
"% of individuals inactive","Other than White ","ONS 5+1","2012","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.70%","%","123013","364643","37.50%","30%"
